geneID	transcriptID	external_gene_name	chromosome_name	start_position	coef	p	p_adj
ENSMUSG00000032500	ENSMUST00000111879	Dclk3	9	111268149	0.766981952818956	0.000927841881833418	0.0562475946904855
ENSMUSG00000038422	ENSMUST00000037820,ENSMUST00000140038	Hdhd3	4	62417245	0.669420623265559	0.000930656864254767	0.0562475946904855
ENSMUSG00000042229	ENSMUST00000047978	Rabif	1	134422386	-0.754177613102624	0.000930095320763522	0.0562475946904855
ENSMUSG00000092094	ENSMUST00000164784,ENSMUST00000200317	Zfp804b	5	6819010	-0.748848594015759	0.000922332213446853	0.0562475946904855
ENSMUSG00000105867	ENSMUST00000197216	Tmem217rt	5	108513939	-0.761923798805849	0.000927029800546936	0.0562475946904855
ENSMUSG00000034297	ENSMUST00000043624,ENSMUST00000136622,ENSMUST00000140514,ENSMUST00000144983	Med13	11	86157859	0.677885012127603	0.00093474764006193	0.0563535983502336
ENSMUSG00000030105	ENSMUST00000032196,ENSMUST00000204483	Arl8b	6	108760060	-0.696273083991658	0.000937343842954553	0.0563691939472544
ENSMUSG00000007338	ENSMUST00000007482,ENSMUST00000235520,ENSMUST00000236412,ENSMUST00000236833	Mrpl49	19	6103652	-0.772470357704794	0.000941114502966145	0.0564551647737029
ENSMUSG00000030688	ENSMUST00000032927,ENSMUST00000163799,ENSMUST00000164479,ENSMUST00000167888,ENSMUST00000172630,ENSMUST00000172662,ENSMUST00000173270,ENSMUST00000174083,ENSMUST00000174140,ENSMUST00000174291,ENSMUST00000210192	Stard10	7	100966293	0.719198303796459	0.000947273193897298	0.0566836056348222
ENSMUSG00000008206	ENSMUST00000008350,ENSMUST00000175781,ENSMUST00000176042,ENSMUST00000176130,ENSMUST00000176267,ENSMUST00000176705,ENSMUST00000176837,ENSMUST00000176932,ENSMUST00000177010	Cers4	8	4543026	-0.696365888757726	0.000949677039153899	0.0566867866316739
ENSMUSG00000028179	ENSMUST00000118539,ENSMUST00000125028,ENSMUST00000129805,ENSMUST00000198009	Cth	3	157599885	-0.764540124993164	0.000956295970470103	0.0569409316737939
ENSMUSG00000037499	ENSMUST00000046770	Nenf	1	191038986	0.698586924733065	0.00096584880869954	0.0573680887236192
ENSMUSG00000041355	ENSMUST00000035785,ENSMUST00000192495,ENSMUST00000192688,ENSMUST00000193069,ENSMUST00000193934,ENSMUST00000194604,ENSMUST00000195014	Ssr2	3	88483183	0.766136424414394	0.000970424713036498	0.0574982603313885
ENSMUSG00000035011	ENSMUST00000048128,ENSMUST00000117956,ENSMUST00000119606,ENSMUST00000121840,ENSMUST00000125261,ENSMUST00000146895	Zbtb7a	10	80971054	0.7605428227774	0.000977300774077035	0.0576225138554222
ENSMUSG00000052658	ENSMUST00000064646,ENSMUST00000213974	5830454E08Rik	9	120406397	-0.746105536884072	0.000975064751905751	0.0576225138554222
ENSMUSG00000024697	ENSMUST00000025602,ENSMUST00000237350	Gna14	19	16413126	-0.74875633026685	0.000982892625792891	0.0577053300558594
ENSMUSG00000037997	ENSMUST00000039680,ENSMUST00000112191,ENSMUST00000112193,ENSMUST00000112195,ENSMUST00000125364,ENSMUST00000128470,ENSMUST00000134018,ENSMUST00000136945,ENSMUST00000144115,ENSMUST00000201717	Parp11	6	127423803	0.689476952849014	0.000983491215134075	0.0577053300558594
ENSMUSG00000022425	ENSMUST00000041591,ENSMUST00000167541,ENSMUST00000171545,ENSMUST00000173516,ENSMUST00000226339,ENSMUST00000227057,ENSMUST00000227483,ENSMUST00000228222,ENSMUST00000228823	Enpp2	15	54702297	0.742081121000073	0.000997416869609458	0.0578190091601733
ENSMUSG00000032175	ENSMUST00000001036,ENSMUST00000213717,ENSMUST00000214454,ENSMUST00000214615,ENSMUST00000214864,ENSMUST00000216874	Tyk2	9	21015364	0.72482257084086	0.000996164522489397	0.0578190091601733
ENSMUSG00000044857	ENSMUST00000055117,ENSMUST00000236055,ENSMUST00000236082,ENSMUST00000236101,ENSMUST00000236492,ENSMUST00000237257,ENSMUST00000237625	Lemd2	17	27408574	0.742927859320167	0.000995129453547174	0.0578190091601733
ENSMUSG00000078162	ENSMUST00000181051	Gm2574	3	142668372	-0.690436799935646	0.000989747016815318	0.0578190091601733
ENSMUSG00000090963	ENSMUST00000167969,ENSMUST00000210275	Gm17655	5	110194005	-0.755024522910776	0.000992310651231441	0.0578190091601733
ENSMUSG00000064202	ENSMUST00000025872,ENSMUST00000159655,ENSMUST00000160542,ENSMUST00000161813,ENSMUST00000162110,ENSMUST00000164777,ENSMUST00000175647,ENSMUST00000179171	Spata6l	19	28878668	-0.536759801441555	0.0010108243914892	0.0583158617243114
ENSMUSG00000075419	ENSMUST00000100219	Dolk	2	30174243	0.736216515143908	0.0010105332799947	0.0583158617243114
ENSMUSG00000029005	ENSMUST00000030862	Draxin	4	148182894	-0.720301529164384	0.0010272858478301	0.0591241007647324
ENSMUSG00000007029	ENSMUST00000087315,ENSMUST00000172570,ENSMUST00000172637,ENSMUST00000172656,ENSMUST00000172741,ENSMUST00000172999,ENSMUST00000173142,ENSMUST00000173302,ENSMUST00000173336,ENSMUST00000173584,ENSMUST00000173911,ENSMUST00000174084,ENSMUST00000174260	Vars1	17	35219963	-0.741743072555729	0.00103030769619286	0.059156833556407
ENSMUSG00000004864	ENSMUST00000004986,ENSMUST00000124099,ENSMUST00000129096,ENSMUST00000133786,ENSMUST00000233051,ENSMUST00000233109,ENSMUST00000233460,ENSMUST00000233676,ENSMUST00000233984	Mapk13	17	28988271	0.736841673155953	0.00104244890937224	0.0595033076958712
ENSMUSG00000034602	ENSMUST00000037557,ENSMUST00000073792,ENSMUST00000170935,ENSMUST00000218253,ENSMUST00000218735,ENSMUST00000219001,ENSMUST00000219203,ENSMUST00000219241,ENSMUST00000219290,ENSMUST00000219515,ENSMUST00000220201,ENSMUST00000222536	Mon2	10	122827965	-0.72473235783702	0.0010426940581638	0.0595033076958712
ENSMUSG00000039199	ENSMUST00000044286,ENSMUST00000212109,ENSMUST00000212303,ENSMUST00000212538	Zdhhc1	8	106199055	0.706748444082474	0.00104374452230369	0.0595033076958712
ENSMUSG00000026185	ENSMUST00000027377,ENSMUST00000137339	Igfbp5	1	72897091	-0.737995388823415	0.0010488783533541	0.0595145917438451
ENSMUSG00000026355	ENSMUST00000027601,ENSMUST00000188755,ENSMUST00000190495,ENSMUST00000191454	Mcm6	1	128259327	-0.740472891541462	0.00104688723868183	0.0595145917438451
ENSMUSG00000048852	ENSMUST00000059930,ENSMUST00000094476,ENSMUST00000129318	Gm12185	11	48795483	0.63947366125297	0.00105995201949502	0.060001744014372
ENSMUSG00000054766	ENSMUST00000067996,ENSMUST00000102866,ENSMUST00000125824,ENSMUST00000134364,ENSMUST00000137291,ENSMUST00000147590,ENSMUST00000149578	Set	2	29947390	0.728597805804752	0.0010714837473586	0.0605124837647604
ENSMUSG00000029513	ENSMUST00000031486,ENSMUST00000111999,ENSMUST00000133098,ENSMUST00000141018,ENSMUST00000143146,ENSMUST00000143524,ENSMUST00000147343,ENSMUST00000148208,ENSMUST00000152174	Prkab1	5	116151645	0.683152195123044	0.00107703757463773	0.0605667956688349
ENSMUSG00000038902	ENSMUST00000042402,ENSMUST00000107265,ENSMUST00000107266,ENSMUST00000107269,ENSMUST00000107270,ENSMUST00000125638,ENSMUST00000126235,ENSMUST00000132544,ENSMUST00000140397,ENSMUST00000142253	Pogz	3	94744878	0.73168093758684	0.00107746860219491	0.0605667956688349
ENSMUSG00000038331	ENSMUST00000042857,ENSMUST00000114415,ENSMUST00000176759,ENSMUST00000177282,ENSMUST00000177424	Satb2	1	56833140	0.692200349368643	0.00108308971597868	0.0607411825600601
ENSMUSG00000041815	ENSMUST00000058793,ENSMUST00000100375,ENSMUST00000129372,ENSMUST00000135013,ENSMUST00000149802,ENSMUST00000150926	Poldip3	15	83010177	-0.66734327136753	0.00108757133087964	0.0608510038147625
ENSMUSG00000096936	ENSMUST00000180447	Gm3510	5	16128753	-0.752128421183248	0.00109256355197522	0.0609888195738016
ENSMUSG00000034467	ENSMUST00000078170,ENSMUST00000213007	Dynlrb2	8	117231713	0.637639791597161	0.00110632481371705	0.0611974178035736
ENSMUSG00000034486	ENSMUST00000036954,ENSMUST00000187633	Gbx2	1	89855678	-0.692806970307814	0.00110582155549135	0.0611974178035736
ENSMUSG00000044562	ENSMUST00000057927	Rasip1	7	45276912	0.700500287764356	0.00110363041507353	0.0611974178035736
ENSMUSG00000047003	ENSMUST00000054555,ENSMUST00000161555,ENSMUST00000161752,ENSMUST00000161785	Zfp41	15	75488528	-0.731319296986672	0.00110645134407456	0.0611974178035736
ENSMUSG00000033526	ENSMUST00000052029,ENSMUST00000110625,ENSMUST00000110626,ENSMUST00000110627,ENSMUST00000110628,ENSMUST00000127255,ENSMUST00000129276,ENSMUST00000131661,ENSMUST00000132114,ENSMUST00000132613,ENSMUST00000132617,ENSMUST00000134644,ENSMUST00000134796,ENSMUST00000137087,ENSMUST00000140764,ENSMUST00000142364,ENSMUST00000150081,ENSMUST00000155568	Ppip5k1	2	121141042	0.749254863058116	0.00111669498145361	0.0616226532671712
ENSMUSG00000030417	ENSMUST00000118501,ENSMUST00000120714,ENSMUST00000126734,ENSMUST00000127213,ENSMUST00000130306,ENSMUST00000130340,ENSMUST00000151336	Pdcd5	7	35341407	-0.742130956928972	0.00112418114685118	0.0618941286673885
ENSMUSG00000018433	ENSMUST00000018577,ENSMUST00000106757,ENSMUST00000122966,ENSMUST00000136917,ENSMUST00000139168	Nol11	11	107057489	0.757509444844455	0.00113100076659779	0.0621277528166416
ENSMUSG00000048307	ENSMUST00000057486,ENSMUST00000226506,ENSMUST00000228601,ENSMUST00000228630,ENSMUST00000228941	Ankrd46	15	36477814	-0.663493647693731	0.00113524876186382	0.0622193724826046
ENSMUSG00000074622	ENSMUST00000099126	Mafb	2	160205623	-0.670197488625135	0.00115137571503593	0.0628177044526956
ENSMUSG00000109256	ENSMUST00000208447	Gm44681	7	91296919	-0.75316649862739	0.00114885618999728	0.0628177044526956
ENSMUSG00000020070	ENSMUST00000062600,ENSMUST00000119567,ENSMUST00000122231,ENSMUST00000131718,ENSMUST00000143594,ENSMUST00000143726,ENSMUST00000148259,ENSMUST00000156302	Rufy2	10	62816002	-0.754998159980734	0.00115951948493356	0.0629770549080469
ENSMUSG00000109776	ENSMUST00000209307,ENSMUST00000210562	Gm30400	10	78582964	0.725941230904077	0.00115880543990639	0.0629770549080469
ENSMUSG00000056427	ENSMUST00000069837,ENSMUST00000124438,ENSMUST00000153098,ENSMUST00000156571	Slit3	11	35012051	-0.73866221572472	0.00117457285777419	0.0636512909330892
ENSMUSG00000026554	ENSMUST00000074144,ENSMUST00000191689,ENSMUST00000191891,ENSMUST00000192031,ENSMUST00000192428,ENSMUST00000192704,ENSMUST00000193638,ENSMUST00000194972,ENSMUST00000195011,ENSMUST00000195345,ENSMUST00000195394	Dcaf8	1	171975651	-0.715066801843213	0.00118007002335388	0.0638058040654233
ENSMUSG00000054582	ENSMUST00000067715,ENSMUST00000126272,ENSMUST00000141671,ENSMUST00000150523,ENSMUST00000156087	Pabpc1l	2	163867370	0.670421870199741	0.00118989400040415	0.0640497629905044
ENSMUSG00000109901	ENSMUST00000210564	Chmp1b	18	67338437	-0.751172232042299	0.0011875054353065	0.0640497629905044
ENSMUSG00000033706	ENSMUST00000045693,ENSMUST00000130928,ENSMUST00000134405,ENSMUST00000152218,ENSMUST00000153749,ENSMUST00000156322,ENSMUST00000204428,ENSMUST00000204615	Smyd5	6	85408971	-0.590349531874942	0.0012280712169653	0.0658749035122261
ENSMUSG00000106144	ENSMUST00000181398	Gm43972	5	25864807	-0.70254030942755	0.00122926421648359	0.0658749035122261
ENSMUSG00000043439	ENSMUST00000052281	Epop	11	97518215	-0.680591783832043	0.0012342868435684	0.0659973996289402
ENSMUSG00000070866	ENSMUST00000047527,ENSMUST00000127187	Zfp804a	2	81883566	-0.73631117695831	0.00124663051957382	0.066363123575105
ENSMUSG00000078920	ENSMUST00000046704,ENSMUST00000109202,ENSMUST00000152914,ENSMUST00000213728,ENSMUST00000214804	Ifi47	11	48967414	-0.743930481430154	0.00124531894919049	0.066363123575105
ENSMUSG00000054484	ENSMUST00000067582,ENSMUST00000110686,ENSMUST00000123656,ENSMUST00000130010,ENSMUST00000135599,ENSMUST00000139428,ENSMUST00000147347	Tmem62	2	120807498	0.648932520748738	0.00125658074926017	0.0667454730581694
ENSMUSG00000109130	ENSMUST00000207697,ENSMUST00000209090	Gm45187	7	98553475	0.734707172212458	0.00126072518261047	0.0668184346783549
ENSMUSG00000081970	ENSMUST00000120811	Gm16057	5	27210938	-0.673645248742411	0.00126841642703289	0.0670227961547239
ENSMUSG00000100005	ENSMUST00000080024,ENSMUST00000189966,ENSMUST00000190320,ENSMUST00000191084,ENSMUST00000207952,ENSMUST00000208041	B130024G19Rik	7	70014658	-0.696683942534057	0.00127013965758693	0.0670227961547239
ENSMUSG00000075463	ENSMUST00000100291,ENSMUST00000161599,ENSMUST00000162218	4930594M22Rik	14	123150442	-0.733169008988914	0.00127873776796703	0.0673291730884824
ENSMUSG00000024824	ENSMUST00000025740,ENSMUST00000235367,ENSMUST00000235742,ENSMUST00000237278,ENSMUST00000237467,ENSMUST00000237723,ENSMUST00000237923,ENSMUST00000237963	Rad9a	19	4245195	0.659891644017854	0.00129010378370264	0.0673395081038724
ENSMUSG00000035623	ENSMUST00000107153,ENSMUST00000123731,ENSMUST00000127891,ENSMUST00000135270,ENSMUST00000150288,ENSMUST00000156060,ENSMUST00000205536,ENSMUST00000206866	Rsf1	7	97229096	0.730874517504182	0.0012819887285845	0.0673395081038724
ENSMUSG00000036622	ENSMUST00000037055,ENSMUST00000125797,ENSMUST00000127833,ENSMUST00000135117,ENSMUST00000137630,ENSMUST00000151517,ENSMUST00000156995,ENSMUST00000168047,ENSMUST00000170797	Atp13a2	4	140714184	-0.702553141798061	0.00128817291152635	0.0673395081038724
ENSMUSG00000049421	ENSMUST00000050735,ENSMUST00000108200,ENSMUST00000123095,ENSMUST00000130526,ENSMUST00000134365,ENSMUST00000149302,ENSMUST00000182136	Zfp260	7	29794202	-0.693321766966607	0.00128914389349281	0.0673395081038724
ENSMUSG00000021276	ENSMUST00000043716,ENSMUST00000220607,ENSMUST00000220631,ENSMUST00000221102,ENSMUST00000221182,ENSMUST00000221414,ENSMUST00000221901,ENSMUST00000221963,ENSMUST00000222457,ENSMUST00000223079,ENSMUST00000223170,ENSMUST00000223407	Cinp	12	110839044	0.7016253476332	0.00129811495089535	0.067563409660518
ENSMUSG00000021929	ENSMUST00000022496,ENSMUST00000225207	Kpna3	14	61602660	-0.704917242556782	0.00129999676891895	0.067563409660518
ENSMUSG00000096472	ENSMUST00000086374,ENSMUST00000213407,ENSMUST00000215619	Cdkn2d	9	21199706	-0.733035949545501	0.00130323102431267	0.0675858411855915
ENSMUSG00000093942	ENSMUST00000072655,ENSMUST00000211771,ENSMUST00000214180	Or13a18	7	140181182	-0.741274232520948	0.00131283207777521	0.0679376514067581
ENSMUSG00000035403	ENSMUST00000050372,ENSMUST00000137693,ENSMUST00000147600	Crb2	2	37666261	-0.733797984472799	0.00132023218733692	0.0680683878651506
ENSMUSG00000097403	ENSMUST00000181746,ENSMUST00000194227	9230116N13Rik	1	136339654	-0.734115677787644	0.00132100375371721	0.0680683878651506
ENSMUSG00000029810	ENSMUST00000101429,ENSMUST00000164733,ENSMUST00000166247,ENSMUST00000203229,ENSMUST00000203265,ENSMUST00000203355,ENSMUST00000203501,ENSMUST00000203618,ENSMUST00000204073,ENSMUST00000204783,ENSMUST00000205147,ENSMUST00000205159	Tmem176b	6	48810752	-0.752268514291522	0.00132444281678365	0.0681000821465622
ENSMUSG00000024667	ENSMUST00000025569,ENSMUST00000059582,ENSMUST00000123788,ENSMUST00000131205,ENSMUST00000145210,ENSMUST00000154383,ENSMUST00000236561,ENSMUST00000237507	Tmem216	19	10511229	0.683269939463936	0.00135827003758613	0.0690436785237218
ENSMUSG00000032611	ENSMUST00000035234,ENSMUST00000192995	1700102P08Rik	9	108270004	0.695351407590985	0.00135404503243086	0.0690436785237218
ENSMUSG00000062785	ENSMUST00000107906,ENSMUST00000107907,ENSMUST00000207493,ENSMUST00000207497,ENSMUST00000208412,ENSMUST00000208651,ENSMUST00000209177	Kcnc3	7	44240088	-0.670252230241121	0.00136504141703239	0.0690436785237218
ENSMUSG00000093739	ENSMUST00000177251	Gm20692	6	120489410	0.709539691944372	0.00137142533746062	0.0690436785237218
ENSMUSG00000094707	ENSMUST00000178904,ENSMUST00000236187,ENSMUST00000236698,ENSMUST00000237777,ENSMUST00000238067	A830019P07Rik	19	35812617	0.709539691944372	0.00137142533746062	0.0690436785237218
ENSMUSG00000095762	ENSMUST00000179168	Gm16378	8	123568470	0.709539691944372	0.00137142533746062	0.0690436785237218
ENSMUSG00000096056	ENSMUST00000113671	Gm21986	X	100339445	0.709539691944372	0.00137142533746062	0.0690436785237218
ENSMUSG00000096141	ENSMUST00000094964,ENSMUST00000189677	Dnah7a	1	53436165	0.709539691944372	0.00137142533746062	0.0690436785237218
ENSMUSG00000104252	ENSMUST00000192295,ENSMUST00000192512,ENSMUST00000194235	Pcdha4	18	37085701	0.662396167715363	0.00134927123448999	0.0690436785237218
ENSMUSG00000117519	ENSMUST00000234972	Gm41664	18	6240814	-0.728460678481185	0.00136035087536124	0.0690436785237218
ENSMUSG00000031482	ENSMUST00000033871,ENSMUST00000210020	Slc25a15	8	22865567	-0.734066029186122	0.0013778522442957	0.0690788084640143
ENSMUSG00000049148	ENSMUST00000061925,ENSMUST00000130332	Plcxd3	15	4404973	-0.734962110605038	0.00137584976776566	0.0690788084640143
ENSMUSG00000056267	ENSMUST00000093795,ENSMUST00000185799,ENSMUST00000187883,ENSMUST00000188515,ENSMUST00000189371,ENSMUST00000190078,ENSMUST00000190715,ENSMUST00000191014,ENSMUST00000191335	Cep70	9	99125420	-0.746877721927285	0.00138230628168714	0.0691583319147
ENSMUSG00000064325	ENSMUST00000079038,ENSMUST00000155850	Hhip	8	80692480	0.743578533680071	0.00140030658444347	0.0699138577305469
ENSMUSG00000007721	ENSMUST00000007865,ENSMUST00000212680	Ccdc124	8	71320871	0.64318440464554	0.00142364361594804	0.0704191581612217
ENSMUSG00000017747	ENSMUST00000017891,ENSMUST00000139341,ENSMUST00000147682	Ghdc	11	100656858	-0.697913610116607	0.00142502795698429	0.0704191581612217
ENSMUSG00000029390	ENSMUST00000060226,ENSMUST00000124529,ENSMUST00000135464,ENSMUST00000197112,ENSMUST00000200031	Tmed2	5	124678758	0.7119325621689	0.00141579042363605	0.0704191581612217
ENSMUSG00000045915	ENSMUST00000063006,ENSMUST00000102612,ENSMUST00000154294	Ccdc42	11	68477847	-0.704166490315338	0.00142235344061118	0.0704191581612217
ENSMUSG00000062563	ENSMUST00000074163,ENSMUST00000148477,ENSMUST00000156453,ENSMUST00000163514,ENSMUST00000172771,ENSMUST00000173145,ENSMUST00000186602,ENSMUST00000189849	Cys1	12	24715832	0.714457242757524	0.00142176251338416	0.0704191581612217
ENSMUSG00000063672	ENSMUST00000071588	Nkx6-3	8	23643285	-0.680420581546324	0.00142967614795387	0.0705043769077865
ENSMUSG00000015467	ENSMUST00000015611,ENSMUST00000097345,ENSMUST00000166095,ENSMUST00000168327,ENSMUST00000168353,ENSMUST00000170850	Egfl8	17	34832323	0.690468118246834	0.00144475299126754	0.0708134520008471
ENSMUSG00000037916	ENSMUST00000042497,ENSMUST00000128787,ENSMUST00000129706,ENSMUST00000132747,ENSMUST00000133474,ENSMUST00000134049,ENSMUST00000134479,ENSMUST00000136921,ENSMUST00000148283,ENSMUST00000149482,ENSMUST00000150852,ENSMUST00000236203,ENSMUST00000237129,ENSMUST00000237862	Ndufv1	19	4057384	0.679388141496145	0.00144382695086186	0.0708134520008471
ENSMUSG00000063894	ENSMUST00000045228,ENSMUST00000110481,ENSMUST00000156674,ENSMUST00000224362	Zkscan8	13	21697392	0.710100047277235	0.00144080465001804	0.0708134520008471
ENSMUSG00000019235	ENSMUST00000019379,ENSMUST00000221972,ENSMUST00000222232,ENSMUST00000223399	Rps6kl1	12	85182023	0.605707286978726	0.0014660837652895	0.0715680364371584
ENSMUSG00000035916	ENSMUST00000050702,ENSMUST00000218399	Ptprq	10	107352910	-0.698038174980475	0.00146356152159991	0.0715680364371584
ENSMUSG00000032289	ENSMUST00000034829,ENSMUST00000098660,ENSMUST00000126347,ENSMUST00000140824,ENSMUST00000146099,ENSMUST00000171654	Thsd4	9	59874214	0.703962260221666	0.00147082332373239	0.071654352427892
ENSMUSG00000029831	ENSMUST00000031853	Npvf	6	50627652	-0.749131981961889	0.00147702760269843	0.0718115335465173
ENSMUSG00000039901	ENSMUST00000045396,ENSMUST00000235131,ENSMUST00000236730	Armh3	19	45805803	-0.733863243084317	0.00149073162615243	0.0723319781985227
ENSMUSG00000026547	ENSMUST00000111228,ENSMUST00000111230,ENSMUST00000138296,ENSMUST00000192460	Tagln2	1	172327614	-0.706498373949424	0.00150989721614793	0.0729682792934013
ENSMUSG00000031796	ENSMUST00000034249,ENSMUST00000211908,ENSMUST00000212131,ENSMUST00000212579,ENSMUST00000212684,ENSMUST00000212731,ENSMUST00000212807,ENSMUST00000213086	Cfap20	8	96146877	0.667313345471714	0.00150960390259977	0.0729682792934013
ENSMUSG00000025403	ENSMUST00000026470,ENSMUST00000217682,ENSMUST00000218035,ENSMUST00000218258,ENSMUST00000218313,ENSMUST00000219239,ENSMUST00000220356	Shmt2	10	127352992	0.718375263482818	0.00156820270022435	0.0751833163338176
ENSMUSG00000035936	ENSMUST00000037615	Aldh5a1	13	25091562	-0.70667390179255	0.00156767893557183	0.0751833163338176
ENSMUSG00000050675	ENSMUST00000055184,ENSMUST00000108551	Gp1ba	11	70529948	-0.716768180401845	0.0015654866182479	0.0751833163338176
ENSMUSG00000110458	ENSMUST00000211922	Gm21769	8	20697985	0.705061079912253	0.00155969891003815	0.0751833163338176
ENSMUSG00000021621	ENSMUST00000022121,ENSMUST00000070886,ENSMUST00000178084,ENSMUST00000178637,ENSMUST00000179368	Zcchc9	13	91944652	-0.720750098951623	0.00157903787084293	0.0752539491212988
ENSMUSG00000026864	ENSMUST00000028222,ENSMUST00000100171,ENSMUST00000129333,ENSMUST00000137145,ENSMUST00000145466,ENSMUST00000155595	Hspa5	2	34661982	-0.725108073812229	0.0015772643731604	0.0752539491212988
ENSMUSG00000038894	ENSMUST00000040514	Irs2	8	11034681	0.705717647865416	0.00157814381040129	0.0752539491212988
ENSMUSG00000046230	ENSMUST00000068156,ENSMUST00000223667,ENSMUST00000223846,ENSMUST00000223897,ENSMUST00000224149,ENSMUST00000224428,ENSMUST00000224725,ENSMUST00000225079,ENSMUST00000225233,ENSMUST00000225349,ENSMUST00000225764,ENSMUST00000225899	Vps13a	19	16592730	-0.724860544041349	0.00161504288146616	0.07681806525948
ENSMUSG00000031521	ENSMUST00000033920,ENSMUST00000209811,ENSMUST00000211424	Aga	8	53964762	0.622645270459897	0.00162317992813071	0.0770531180450237
ENSMUSG00000098160	ENSMUST00000182054,ENSMUST00000183263,ENSMUST00000194314	Gm26974	7	123558178	0.710334130957758	0.00163110962301139	0.0772774234949304
ENSMUSG00000073073	ENSMUST00000146985	Gm8098	11	30217464	0.710123478698977	0.00163462772662545	0.0772922502501427
ENSMUSG00000038700	ENSMUST00000049272,ENSMUST00000190470	Hoxb5	11	96194162	0.721603978760625	0.0016395506630826	0.0773733155386243
ENSMUSG00000053581	ENSMUST00000079996,ENSMUST00000110851,ENSMUST00000132454,ENSMUST00000143889,ENSMUST00000150992	Zfand2a	5	139456966	-0.717576457742283	0.00164597411983188	0.0774738920208124
ENSMUSG00000113576	ENSMUST00000222669	Gm47658	13	19155872	-0.690320765287892	0.00164810726131772	0.0774738920208124
ENSMUSG00000030337	ENSMUST00000032487,ENSMUST00000063588,ENSMUST00000100942,ENSMUST00000159547,ENSMUST00000160523,ENSMUST00000205223	Vamp1	6	125192514	-0.646673335219561	0.0016591852979288	0.0778429055633325
ENSMUSG00000060530	ENSMUST00000081361,ENSMUST00000181839,ENSMUST00000227560,ENSMUST00000227659,ENSMUST00000227721	A930017M01Rik	15	44744815	-0.718871321934416	0.00166630765033723	0.0780252601706453
ENSMUSG00000030890	ENSMUST00000033182,ENSMUST00000127298,ENSMUST00000130565,ENSMUST00000136687,ENSMUST00000145123,ENSMUST00000148971,ENSMUST00000149695,ENSMUST00000151108,ENSMUST00000152508,ENSMUST00000153557,ENSMUST00000154626,ENSMUST00000163389	Ilk	7	105385799	-0.727205194970259	0.00167309045977902	0.0781910396076958
ENSMUSG00000112820	ENSMUST00000218986	Gm48298	10	105642399	-0.72836350640136	0.0016773367099642	0.0782378622065509
ENSMUSG00000053263	ENSMUST00000155332	Gm12592	11	3255426	0.715803258681453	0.00168073663946012	0.0782451043640554
ENSMUSG00000112905	ENSMUST00000219940	Gm47477	10	108789218	0.688327554771932	0.00168512315333849	0.0782981596199569
ENSMUSG00000115570	ENSMUST00000228735	Gm48986	14	47729025	0.722698151011052	0.00168878690274966	0.0783174926150157
ENSMUSG00000023911	ENSMUST00000024704,ENSMUST00000122991,ENSMUST00000127144	Flywch2	17	23995890	0.683116193429739	0.0016986809266736	0.0786175343296022
ENSMUSG00000044172	ENSMUST00000054930,ENSMUST00000232902,ENSMUST00000233502,ENSMUST00000233641	Ptx4	17	25339734	-0.688656013475659	0.00170503713267186	0.0786175343296022
ENSMUSG00000047583	ENSMUST00000052774,ENSMUST00000122976,ENSMUST00000148680,ENSMUST00000170461	Tyw3	3	154282068	0.729294693855058	0.00170393571093542	0.0786175343296022
ENSMUSG00000020155	ENSMUST00000020362	Kcnmb1	11	33913013	-0.694422172341749	0.00170980495903274	0.0786869209676995
ENSMUSG00000039372	ENSMUST00000047786	Marchf4	1	72466271	-0.709797541480419	0.00171442454872585	0.0787492342714739
ENSMUSG00000025371	ENSMUST00000026434,ENSMUST00000124199,ENSMUST00000132197,ENSMUST00000137055,ENSMUST00000139814,ENSMUST00000148232	Chmp6	11	119804267	0.708141036128325	0.00172461879101459	0.0790668862078267
ENSMUSG00000022496	ENSMUST00000023140	Tnfrsf17	16	11131676	0.71718882533942	0.00173883400921384	0.079567328524083
ENSMUSG00000032553	ENSMUST00000035157,ENSMUST00000163567,ENSMUST00000190760	Srprb	9	103065231	-0.68842276354962	0.0017469619685673	0.0797878558181827
ENSMUSG00000113665	ENSMUST00000221520	Gm47603	13	63400838	0.700169902472659	0.00175504940703878	0.080005702175312
ENSMUSG00000029405	ENSMUST00000113127,ENSMUST00000164378,ENSMUST00000167918,ENSMUST00000169094,ENSMUST00000201820,ENSMUST00000201824,ENSMUST00000202123,ENSMUST00000202125,ENSMUST00000202258,ENSMUST00000202352	G3bp2	5	92200005	0.695881475982214	0.00176289072529797	0.0801568301898521
ENSMUSG00000030088	ENSMUST00000032175,ENSMUST00000127199,ENSMUST00000130418,ENSMUST00000137669,ENSMUST00000152436,ENSMUST00000203111,ENSMUST00000204796	Aldh1l1	6	90463409	-0.710840467465912	0.00176833645701851	0.0801568301898521
ENSMUSG00000038022	ENSMUST00000053094,ENSMUST00000203225,ENSMUST00000204842	Mindy4	6	55180368	0.652435402345941	0.00176758200945624	0.0801568301898521
ENSMUSG00000051557	ENSMUST00000097737,ENSMUST00000123504,ENSMUST00000129637,ENSMUST00000130146,ENSMUST00000142566,ENSMUST00000142724,ENSMUST00000150446	Pusl1	4	155972336	0.692547099626597	0.00178124707741565	0.0805905689903911
ENSMUSG00000045064	ENSMUST00000059341	Zc2hc1c	12	85321060	0.694151755439123	0.00178754352260053	0.0807239925983365
